date,voltage,arus,power,energy,frequency,powerfactor
4/21/2021,218.2,0.25,30.3,17.65,50,0.57
4/21/2021,221.1,0.28,26.7,17.65,50,0.43
4/21/2021,224.6,0.26,27.2,17.66,49.9,0.46
4/21/2021,222.8,0.28,42.4,17.67,50,0.68
4/21/2021,228.4,0.27,27.8,17.68,50,0.46
4/21/2021,232.5,0.28,28.8,17.68,50,0.44
4/21/2021,222.6,0.27,42.8,17.69,49.9,0.72
4/21/2021,213.1,0.29,25.6,17.7,50,0.42
4/21/2021,220.7,0.3,33.1,17.71,50,0.5
4/21/2021,202,0.3,29.2,17.72,50,0.48
4/21/2021,216.6,0.3,31.1,17.72,50,0.48
4/21/2021,217.2,0.28,25,17.73,50.1,0.41
4/21/2021,213.2,0.3,52.8,17.74,50,0.84
4/21/2021,220.4,0.26,30.9,17.8,50,0.55
4/21/2021,226.7,0.19,24.2,17.81,50,0.55
4/21/2021,221.7,0.15,17.6,17.82,50,0.52
4/21/2021,227.2,0.26,42.6,17.82,50,0.73
4/21/2021,225.2,0.18,21.9,17.83,50,0.55
4/21/2021,221.9,0.28,39.9,17.84,49.9,0.64
4/21/2021,222.8,0.32,42.7,17.85,50,0.61
4/21/2021,214.2,0.31,27.9,17.86,50,0.42
4/21/2021,213.7,0.28,40.3,17.87,50,0.66
4/21/2021,214.9,0.27,38,17.88,50,0.65
4/21/2021,205.2,0.19,22,17.89,50,0.58
4/21/2021,218.6,0.05,1,17.9,49.9,0.09
4/21/2021,212.5,0.2,38.4,17.91,49.9,0.89
4/21/2021,209.3,0.22,31.6,17.92,50,0.67
4/21/2021,219,0.2,22.1,17.92,49.9,0.51
4/21/2021,206.7,0.17,19.7,17.93,50,0.55
4/21/2021,213.7,0.16,18.7,17.93,50,0.54
4/21/2021,217.9,0.17,18.6,17.94,50,0.52
4/21/2021,208.4,0.16,19.3,17.95,50,0.56
4/21/2021,213.5,0.25,44.2,17.95,50,0.83
4/21/2021,207.7,0.18,19.8,17.95,50,0.52
4/21/2021,220.2,0.15,18.6,17.96,50,0.56
4/21/2021,223.2,0.16,18.4,17.96,49.9,0.53
4/21/2021,221.2,0.16,19.6,17.97,50,0.55
4/21/2021,214,0.16,18.1,17.98,50,0.54
4/21/2021,218.5,0.2,29.3,17.98,50,0.67
4/21/2021,215.4,0.16,18.4,17.98,49.9,0.55
4/21/2021,212.1,0.16,18.9,17.99,50,0.55
4/21/2021,213.4,0.15,18.5,18,50,0.56
4/21/2021,218.2,0.15,18.2,18,50,0.55
4/21/2021,214.5,0.15,18.3,18,49.9,0.59
4/21/2021,219.3,0.2,26.7,18.01,50,0.62
4/21/2021,216.1,0.15,18.7,18.01,50,0.59
4/21/2021,225.5,0.18,22.7,18.02,49.9,0.56
4/21/2021,223.7,0.22,37.9,18.03,50,0.76
4/21/2021,221.9,0.19,25.4,18.03,50,0.61
4/21/2021,209.5,0.3,44.1,18.04,49.9,0.7
4/21/2021,219.4,0.29,31.4,18.05,49.9,0.5
4/21/2021,209.2,0.26,27.3,18.06,49.9,0.51
4/21/2021,217.9,0.33,41.2,18.07,50,0.57
4/21/2021,216.1,0.3,37.9,18.08,50,0.58
4/21/2021,222.8,0.27,38.2,18.09,50,0.63
4/21/2021,223.9,0.25,29.4,18.09,50,0.53
4/21/2021,222.4,0.25,37.8,18.1,49.9,0.69
4/21/2021,228.5,0.26,41.2,18.11,49.9,0.7
4/21/2021,226.2,0.26,40.6,18.12,50,0.7
4/21/2021,222.7,0.22,26.1,18.12,50,0.54
4/21/2021,228.2,0.27,42.4,18.13,49.9,0.69
4/21/2021,228.4,0.19,22.3,18.14,50,0.52
4/21/2021,222.7,0.18,24.7,18.14,50,0.62
4/22/2021,231.5,0.21,24.7,18.15,49.9,0.52
4/22/2021,225.9,0.16,18.9,18.15,49.9,0.51
4/22/2021,227.1,0.21,29.3,18.16,50,0.62
4/22/2021,220.9,0.21,25.2,18.16,49.9,0.53
4/22/2021,226,0.17,19.7,18.17,49.9,0.53
4/22/2021,230.5,0.19,24.4,18.18,49.9,0.55
4/22/2021,235.2,0.19,26.2,18.18,49.9,0.58
4/22/2021,230.9,0.16,18.8,18.18,50,0.51
4/22/2021,220.1,0.17,19,18.19,50,0.52
4/22/2021,217.4,0.2,21.2,18.2,50,0.5
4/22/2021,231.5,0.17,18.8,18.2,50,0.49
4/22/2021,230.3,0.23,29.6,18.21,50,0.57
4/22/2021,227.1,0.21,26.7,18.21,49.9,0.56
4/22/2021,229.6,0.16,18.5,18.22,49.9,0.5
4/22/2021,228.4,0.05,1.1,18.22,50,0.09
4/22/2021,233.5,0.06,1.2,18.22,50,0.09
4/22/2021,227.9,0.05,1.1,18.22,50,0.09
4/22/2021,227.6,0.25,49.6,18.23,50,0.89
4/22/2021,231.5,0.28,33.3,18.24,50,0.51
4/22/2021,232.7,0.19,22.1,18.25,50,0.51
4/22/2021,226.7,0.16,18.8,18.25,50,0.51
4/22/2021,226.5,0.16,18.2,18.26,50,0.52
4/22/2021,224.4,0.21,31.3,18.26,50,0.65
4/22/2021,224.5,0.18,19.6,18.27,50,0.49
4/22/2021,219,0.19,24.8,18.27,50,0.59
4/22/2021,234.1,0.16,18.4,18.28,49.9,0.5
4/22/2021,229.8,0.18,19.8,18.28,50,0.48
4/22/2021,226.9,0.16,18.9,18.29,50,0.52
4/22/2021,230,0.16,18.3,18.29,49.9,0.51
4/22/2021,228.7,0.16,18.3,18.3,50,0.52
4/22/2021,219.8,0.15,17.9,18.3,50,0.54
4/22/2021,225.9,0.16,18.3,18.31,50,0.51
4/22/2021,225,0.16,18.8,18.31,49.9,0.52
4/22/2021,222.6,0.16,18.5,18.32,50,0.53
4/22/2021,214.8,0.16,17.7,18.32,49.9,0.53
4/22/2021,214.2,0.16,17.7,18.32,50,0.5
4/22/2021,215.4,0.17,18.6,18.33,49.9,0.52
4/22/2021,215.1,0.17,18.7,18.34,50,0.52
4/22/2021,212.3,0.16,18,18.34,49.9,0.52
4/22/2021,217.7,0.17,20.2,18.34,49.9,0.54
4/22/2021,212.1,0.17,20.1,18.35,49.9,0.57
4/22/2021,219.4,0.17,19.7,18.36,50,0.54
4/22/2021,210.1,0.21,22,18.36,50,0.51
4/22/2021,204.4,0.23,23,18.37,50,0.48
4/22/2021,219.4,0.31,32.8,18.37,50,0.48
4/22/2021,212.7,0.24,24.2,18.38,49.9,0.47
4/22/2021,209.3,0.23,24.7,18.39,50,0.51
4/22/2021,223.4,0.16,19.3,18.39,50,0.54
4/22/2021,215.1,0.17,20.8,18.4,50,0.56
4/22/2021,211.2,0.15,18.5,18.4,49.9,0.57
4/22/2021,216,0.16,18.5,18.41,50,0.54
4/22/2021,220.8,0.16,19.3,18.41,49.9,0.56
4/22/2021,215.7,0.16,18.4,18.42,50,0.54
4/22/2021,218.8,0.18,21,18.42,49.9,0.53
4/22/2021,218.2,0.15,17.7,18.43,50,0.55
4/22/2021,221.7,0.16,18.5,18.43,50,0.53
4/22/2021,222.8,0.15,18.6,18.44,50,0.55
4/22/2021,214.5,0.18,22.6,18.44,50,0.58
4/22/2021,215.7,0.15,20.1,18.45,49.9,0.61
4/22/2021,218.1,0.16,19.1,18.45,50,0.56
4/22/2021,221.9,0.16,20.2,18.46,49.9,0.56
4/22/2021,219.1,0.16,19,18.46,49.8,0.56
4/22/2021,212.1,0.23,26.5,18.47,50,0.55
4/22/2021,218.4,0.23,26.2,18.47,50,0.52
4/22/2021,217.6,0.22,26.7,18.48,50,0.55
4/22/2021,222.4,0.16,19.1,18.49,50,0.54
4/22/2021,215.9,0.17,18.8,18.49,50,0.52
4/22/2021,218.8,0.15,19.1,18.5,50,0.57
4/22/2021,210.4,0.15,19,18.5,49.9,0.6
4/22/2021,216.3,0.15,20,18.51,50,0.6
4/22/2021,214.4,0.16,19,18.51,49.9,0.57
4/22/2021,212.3,0.16,19.1,18.52,50,0.57
4/22/2021,213.9,0.2,28.6,18.52,50,0.66
4/22/2021,218.9,0.2,23.9,18.53,50,0.55
4/22/2021,217.1,0.18,21,18.53,49.9,0.53
4/22/2021,217.9,0.17,23.3,18.54,50,0.62
4/22/2021,227.4,0.18,21.2,18.54,50,0.52
4/22/2021,221.1,0.15,18.6,18.55,50,0.58
4/22/2021,219.9,0.15,18.9,18.55,50,0.58
4/22/2021,217.5,0.15,18.9,18.56,49.9,0.59
4/22/2021,225,0.23,26.9,18.56,49.9,0.52
4/22/2021,219.6,0.21,25.6,18.57,50,0.55
4/22/2021,219.1,0.21,24.8,18.58,50,0.54
4/22/2021,219.1,0.2,23.1,18.58,50,0.52
4/22/2021,224.3,0.22,24.3,18.59,49.9,0.5
4/22/2021,218.7,0.16,20.9,18.6,50,0.6
4/22/2021,219.2,0.16,19.7,18.6,49.9,0.57
4/22/2021,217.2,0.24,24.6,18.61,50,0.48
4/22/2021,216.9,0.27,26.4,18.61,50,0.46
4/22/2021,221.1,0.25,47.7,18.62,49.9,0.85
4/22/2021,220.3,0.24,30.7,18.63,50,0.57
4/22/2021,228,0.21,23.8,18.64,50,0.51
4/22/2021,225.6,0.22,29.7,18.64,50,0.61
4/22/2021,226.4,0.27,30.4,18.65,50,0.5
4/22/2021,227.4,0.23,27.9,18.66,50,0.53
4/22/2021,230.5,0.24,35.7,18.66,49.9,0.65
4/23/2021,218.6,0.21,22.9,18.67,49.9,0.51
4/23/2021,221.8,0.27,35,18.68,49.9,0.58
4/23/2021,227.9,0.19,24.2,18.68,49.9,0.55
4/23/2021,233.1,0.16,18.9,18.69,50,0.52
4/23/2021,230.6,0.16,18.7,18.69,50,0.51
4/23/2021,228.8,0.22,30.6,18.7,49.9,0.61
4/23/2021,228.9,0.19,23.6,18.7,50,0.55
4/23/2021,222.9,0.17,18.9,18.71,50,0.51
4/23/2021,225.1,0.17,19.7,18.71,50,0.53
4/23/2021,220.8,0.17,18.8,18.72,50,0.51
4/23/2021,224.3,0.17,19.6,18.72,49.9,0.52
4/23/2021,229.7,0.16,19.1,18.73,50,0.52
4/23/2021,225.1,0.16,18.5,18.73,49.9,0.53
4/23/2021,225.9,0.21,27.5,18.74,49.9,0.57
4/23/2021,224.2,0.16,19.1,18.74,50,0.54
4/23/2021,227.2,0.28,32.3,18.75,50,0.51
4/23/2021,225.3,0.18,21.2,18.75,50,0.53
4/23/2021,220.9,0.28,32.6,18.76,50,0.52
4/23/2021,226.4,0.25,29.2,18.77,50,0.52
4/23/2021,228.7,0.18,23.4,18.77,49.9,0.58
4/23/2021,224.4,0.2,22.8,18.78,50,0.52
4/23/2021,223.5,0.21,23.4,18.79,49.9,0.51
4/23/2021,231,0.18,24.1,18.79,50,0.57
4/23/2021,225,0.19,23.1,18.8,50,0.53
4/23/2021,224.4,0.19,22.6,18.8,50,0.53
4/23/2021,226.1,0.19,22.3,18.81,50,0.51
4/23/2021,223.7,0.19,23.9,18.82,50,0.57
4/23/2021,224.3,0.16,19.3,18.82,49.9,0.53
4/23/2021,222.1,0.17,20.3,18.83,50,0.54
4/23/2021,214.5,0.16,19.1,18.83,49.9,0.55
4/23/2021,221.2,0.23,43.5,18.84,50,0.84
4/23/2021,217.9,0.2,20.2,18.84,50,0.47
4/23/2021,223.9,0.18,20.9,18.85,49.9,0.52
4/23/2021,209.2,0.19,20.7,18.85,50,0.53
4/23/2021,215.8,0.2,20.4,18.86,49.9,0.48
4/23/2021,215.9,0.21,21.6,18.86,50,0.48
4/23/2021,214.9,0.17,18.9,18.87,49.8,0.52
4/23/2021,220.8,0.15,16.8,18.87,50,0.5
4/23/2021,211.2,0.19,19.8,18.88,50,0.51
4/23/2021,210.3,0.16,18.4,18.89,50,0.54
4/23/2021,213,0.16,18.6,18.89,49.9,0.54
4/23/2021,219,0.18,20.9,18.89,50,0.54
4/23/2021,220.3,0.17,19.3,18.9,50,0.52
4/23/2021,206.8,0.17,18.6,18.91,50,0.55
4/23/2021,221.9,0.16,18.7,18.91,50,0.53
4/23/2021,220.1,0.2,25.2,18.91,50,0.58
4/23/2021,220.9,0.17,19.5,18.92,50,0.54
4/23/2021,214,0.17,18.4,18.93,50,0.5
4/23/2021,221.8,0.17,18.3,18.93,50,0.5
